tokenID	talker	consonant	repetition	place	voicing	vowel	closureDur	closureInt	burstInt
1131	6	d	1	alveolar	voiced	a	0.046545147	69.37833918	75.09842744
1132	6	b	5	bilabial	voiced	&	0.061113044	75.72267397	80.42252619
1133	2	b	5	bilabial	voiced	a	0.06236163	69.53989101	72.85299163
1134	2	d	1	alveolar	voiced	i	0.075380117	70.6446531	77.43845509
1135	2	b	5	bilabial	voiced	i	0.089081432	69.30091884	75.18413117
1136	8	p	6	bilabial	voiceless	u	0.079520064	68.41964951	73.31171014
1137	4	t	2	alveolar	voiceless	i	0.098496526	62.96929534	61.7482549
1138	1	b	4	bilabial	voiced	&	0.080201271	74.69008006	79.50564592
1139	10	g	1	velar	voiced	u	0.037334433	70.96501302	73.37665148
1140	9	d	5	alveolar	voiced	&	0.019199897	76.59756951	78.46880766
1141	8	k	2	velar	voiceless	&	0.03594395	57.13729349	53.26396718
1142	4	b	2	bilabial	voiced	a	0.037013969	75.25074018	78.14606264
1143	5	g	3	velar	voiced	&	0.066028786	74.1639086	76.29314668
1144	3	b	2	bilabial	voiced	u	0.063826657	69.38531064	72.47994202
1145	8	p	4	bilabial	voiceless	u	0.044833735	66.79003218	64.66646852
1146	8	t	6	alveolar	voiceless	a	0.043745588	66.67180712	65.78824407
1147	11	k	3	velar	voiceless	a	0.070897117	55.03216865	65.25712491
1148	10	p	1	bilabial	voiceless	u	0.069640664	52.33999097	53.89982394
1149	2	g	5	velar	voiced	i	0.085075941	65.09448903	59.34274393
1150	1	p	3	bilabial	voiceless	a	0.119017186	65.02871407	70.45901578
1151	9	g	5	velar	voiced	a	0.046746917	62.26950722	59.29730352
1152	4	d	3	alveolar	voiced	i	0.07097756	73.52351222	78.28595366
1153	6	d	6	alveolar	voiced	a	0.030229932	72.69323012	77.1313521
1154	1	p	5	bilabial	voiceless	a	0.078385636	72.85948175	86.79487625
1155	4	b	6	bilabial	voiced	i	0.048244498	74.02200127	78.29507842
1156	2	b	6	bilabial	voiced	&	0.063540764	72.57650472	74.43318751
1157	11	k	3	velar	voiceless	&	0.065266851	52.73584469	61.56622926
1158	1	b	5	bilabial	voiced	u	0.146107108	72.81397326	79.32086283
1159	11	t	1	alveolar	voiceless	&	0.040507605	59.74390569	63.3996192
1160	2	k	6	velar	voiceless	a	0.081949724	63.06726403	71.37460802
1161	11	g	6	velar	voiced	i	0.060561644	73.52142201	76.18848369
1162	6	b	6	bilabial	voiced	u	0.065843813	66.998172	66.63432215
1163	3	t	6	alveolar	voiceless	i	0.064242412	62.4479921	65.20235506
1164	2	p	3	bilabial	voiceless	u	0.092263764	64.66504735	61.476308
1165	6	g	5	velar	voiced	&	0.055346962	67.64858989	71.06376751
1166	12	p	2	bilabial	voiceless	&	0.069134655	62.23631646	59.51897757
1167	6	d	5	alveolar	voiced	&	0.029815938	65.40480999	72.52897292
1168	6	p	3	bilabial	voiceless	a	0.078932667	76.30106166	75.01985949
1169	3	d	5	alveolar	voiced	&	0.023072592	74.9422137	77.58559701
1170	9	g	3	velar	voiced	u	0.046446886	71.29810216	77.12389882
1171	2	p	1	bilabial	voiceless	a	0.082795497	64.50394833	68.93963521
1172	1	g	3	velar	voiced	&	0.062478808	74.15784647	72.99668671
1173	5	b	2	bilabial	voiced	a	0.057468391	71.93791833	78.31758343
1174	12	d	4	alveolar	voiced	u	0.056439336	67.23631307	69.96473723
1175	1	d	3	alveolar	voiced	u	0.046051624	70.96258291	68.42249515
1176	12	g	5	velar	voiced	&	0.058338392	58.3653388	57.94867638
1177	3	k	6	velar	voiceless	u	0.045480206	65.87072821	58.616017
1178	6	g	1	velar	voiced	a	0.044890934	64.14588269	68.98710964
1179	6	t	4	alveolar	voiceless	a	0.044326844	69.19309825	68.42672812
1180	6	d	1	alveolar	voiced	a	0.038338787	69.84873455	75.43010195
1181	1	b	1	bilabial	voiced	&	0.101754111	70.40221147	80.46912714
1182	10	g	3	velar	voiced	&	0.035538228	67.01762534	69.95544266
1183	10	k	5	velar	voiceless	i	0.025742467	40.55834112	42.52271499
1184	11	t	1	alveolar	voiceless	i	0.042953689	64.14993858	61.60852554
1185	4	p	4	bilabial	voiceless	i	0.083266579	64.64226162	70.97205372
1186	2	b	5	bilabial	voiced	&	0.077733787	73.14167196	80.73245567
1187	5	d	6	alveolar	voiced	a	0.046086831	71.13912427	75.50164385
1188	4	t	1	alveolar	voiceless	&	0.055474931	67.43560441	62.65554754
1189	9	t	5	alveolar	voiceless	u	0.023967952	68.8696851	66.14734027
1190	6	g	2	velar	voiced	a	0.036935978	63.92583095	69.89255842
1191	4	k	3	velar	voiceless	a	0.058629783	58.7553306	56.59707287
1192	2	d	3	alveolar	voiced	u	0.096680748	69.67431175	74.02803315
1193	4	d	4	alveolar	voiced	u	0.032601318	78.80364271	80.40040338
1194	2	t	5	alveolar	voiceless	a	0.07164628	62.74932794	73.31754921
1195	6	b	3	bilabial	voiced	&	0.072270926	72.64876143	79.10170372
1196	6	p	3	bilabial	voiceless	&	0.084851756	70.11947916	75.83226008
1197	4	g	1	velar	voiced	i	0.064283726	69.97100479	76.79692608
1198	9	p	5	bilabial	voiceless	&	0.030738621	76.23029511	65.2580323
1199	6	p	1	bilabial	voiceless	&	0.099566383	66.51574139	69.87954198
1200	12	t	4	alveolar	voiceless	a	0.040356844	61.56290046	60.43080708
1201	11	g	1	velar	voiced	a	0.055148392	70.63561154	71.46517648
1202	9	b	2	bilabial	voiced	&	0.053044594	76.52104612	82.04572394
1203	9	d	6	alveolar	voiced	i	0.035617166	74.45962211	76.85636759
1204	10	k	2	velar	voiceless	u	0.037096184	54.36302782	50.79135939
1205	5	g	2	velar	voiced	u	0.054756939	69.43569899	72.63712329
1206	6	b	3	bilabial	voiced	a	0.058667137	71.92207987	78.04513327
1207	11	d	2	alveolar	voiced	&	0.021957352	67.06145955	71.77821266
1208	10	b	5	bilabial	voiced	&	0.064324575	66.62798949	70.76525775
1209	2	t	5	alveolar	voiceless	i	0.078406452	68.90504284	72.66606343
1210	6	t	3	alveolar	voiceless	i	0.055853152	65.46825653	70.8358597
1211	11	b	6	bilabial	voiced	a	0.056578638	71.37705832	74.4688936
1212	1	b	3	bilabial	voiced	a	0.105193085	69.06397446	73.19725019
1213	2	b	6	bilabial	voiced	u	0.104662469	73.87797866	73.91631504
1214	11	b	5	bilabial	voiced	i	0.053965318	73.17778196	77.03443891
1215	10	t	3	alveolar	voiceless	u	0.030383807	55.39776015	61.51131682
1216	6	p	5	bilabial	voiceless	u	0.066829251	65.77665775	76.59155572
1217	12	t	6	alveolar	voiceless	u	0.062031711	60.83219848	64.61377456
1218	12	d	3	alveolar	voiced	i	0.05207343	65.00942851	56.87461042
1219	2	d	6	alveolar	voiced	a	0.065070089	73.28845175	77.50569295
1220	5	p	1	bilabial	voiceless	i	0.097121325	60.77618588	66.51530137
1221	2	d	5	alveolar	voiced	i	0.070984253	66.23524987	72.84416397
1222	2	p	6	bilabial	voiceless	i	0.073418117	67.4628352	72.0849493
1223	1	k	6	velar	voiceless	&	0.080252295	55.75804993	61.62123892
1224	9	k	4	velar	voiceless	u	0.042448913	61.95326382	56.81339275
1225	5	k	2	velar	voiceless	i	0.083512762	47.65240698	52.13619553
1226	4	g	1	velar	voiced	i	0.039306667	71.49690893	75.78826265
1227	12	p	4	bilabial	voiceless	u	0.085493089	64.0328186	62.86491474
1228	11	t	3	alveolar	voiceless	u	0.033175893	58.25829493	57.37424307
1229	5	g	4	velar	voiced	a	0.047767312	72.09286717	75.10736548
1230	11	b	5	bilabial	voiced	a	0.087384063	71.88350093	78.28306099
1231	9	k	2	velar	voiceless	i	0.074639475	56.6953585	60.51310319
1232	9	b	4	bilabial	voiced	u	0.060633053	71.40832392	75.25418593
1233	11	k	6	velar	voiceless	i	0.091443119	65.9708039	66.03019375
1234	2	d	2	alveolar	voiced	i	0.067263184	70.80945556	75.22780748
1235	2	d	2	alveolar	voiced	u	0.097290957	72.19530579	75.99689222
1236	5	k	6	velar	voiceless	&	0.052019182	55.61588616	47.60184422
1237	12	b	2	bilabial	voiced	&	0.056975191	63.26741676	65.55136174
1238	1	g	3	velar	voiced	&	0.050764127	74.54860508	70.18113012
1239	11	t	3	alveolar	voiceless	i	0.06128719	59.81878935	66.54743841
1240	6	g	5	velar	voiced	u	0.033357099	65.91571325	62.12251156
1241	6	d	2	alveolar	voiced	a	0.042245303	66.95209595	74.10204261
1242	11	d	4	alveolar	voiced	i	0.037767704	74.46560148	77.98801967
1243	11	d	2	alveolar	voiced	&	0.036727045	70.54769417	75.49530471
1244	2	b	2	bilabial	voiced	&	0.077781333	69.90387072	79.14652308
1245	1	d	4	alveolar	voiced	i	0.124500186	71.23379658	67.42289228
1246	3	k	1	velar	voiceless	&	0.047331619	64.22908993	63.65874117
1247	12	k	3	velar	voiceless	u	0.061988913	56.27972141	62.68078519
1248	12	b	4	bilabial	voiced	&	0.053601275	65.48733002	69.00281764
1249	3	g	4	velar	voiced	i	0.042510298	71.21986755	62.94284575
1250	10	p	3	bilabial	voiceless	u	0.067181108	56.2424514	50.59987234
1251	10	p	1	bilabial	voiceless	&	0.061446338	57.12828823	54.91189976
1252	4	b	5	bilabial	voiced	u	0.080223444	77.38794226	82.11111593
1253	6	b	1	bilabial	voiced	i	0.075901993	69.0165517	69.33825985
1254	1	t	1	alveolar	voiceless	i	0.088006279	62.51469599	67.0950875
1255	3	t	2	alveolar	voiceless	a	0.051389254	65.8002496	72.51292597
1256	6	g	6	velar	voiced	&	0.044385939	68.60816259	68.8698017
1257	8	t	1	alveolar	voiceless	a	0.04354571	61.05064087	61.5722089
1258	2	t	6	alveolar	voiceless	&	0.080750061	68.51959245	76.10441818
1259	3	k	3	velar	voiceless	&	0.03531898	62.1999946	55.63440214
1260	2	p	1	bilabial	voiceless	u	0.090289773	71.65565483	75.45756356
1261	11	k	5	velar	voiceless	&	0.065221505	50.50645678	63.54706705
1262	12	g	6	velar	voiced	u	0.090145678	69.34054804	73.40238652
1263	8	d	2	alveolar	voiced	&	0.01527529	67.88529047	66.97402647
1264	2	t	3	alveolar	voiceless	i	0.074223858	63.01358473	72.80181218
1265	1	k	6	velar	voiceless	i	0.108484714	62.75157809	55.27826126
1266	11	d	1	alveolar	voiced	u	0.046093891	72.52342499	75.58477757
1267	2	t	1	alveolar	voiceless	u	0.095262495	64.71254647	71.6490698
1268	2	p	2	bilabial	voiceless	u	0.105049482	69.28901119	73.38434164
1269	9	t	3	alveolar	voiceless	&	0.015619736	68.82854398	58.1837003
1270	10	k	4	velar	voiceless	u	0.131784667	64.41771703	75.7934215
1271	3	b	3	bilabial	voiced	i	0.045510286	74.4463888	77.52544346
1272	11	b	1	bilabial	voiced	i	0.077915668	69.2466184	74.89181443
1273	10	d	6	alveolar	voiced	i	0.023374061	65.37365565	67.96546689
1274	8	k	5	velar	voiceless	u	0.058386349	62.80263083	62.36978474
1275	4	b	2	bilabial	voiced	a	0.044521168	72.02806702	75.20754475
1276	8	t	2	alveolar	voiceless	a	0.061979121	66.30516948	64.50757737
1277	9	g	3	velar	voiced	i	0.065048401	69.71357128	74.45116396
1278	9	k	6	velar	voiceless	u	0.046065634	60.66587739	59.14308405
1279	5	b	1	bilabial	voiced	a	0.056873569	69.76031745	74.90641402
1280	1	k	3	velar	voiceless	a	0.10206	60.47197573	67.2462598
1281	2	k	2	velar	voiceless	a	0.079664723	60.05097511	68.09364961
1282	9	t	2	alveolar	voiceless	a	0.063092451	64.11749171	66.10221221
1283	9	p	2	bilabial	voiceless	i	0.079680455	64.90153749	73.89857552
1284	12	k	2	velar	voiceless	a	0.04942764	54.91362727	55.2795651
1285	10	p	5	bilabial	voiceless	a	0.084802607	54.53277067	53.01165263
1286	12	g	1	velar	voiced	&	0.04462756	65.48451037	71.95806636
1287	11	k	2	velar	voiceless	i	0.085576765	49.56301565	62.34545586
1288	3	t	1	alveolar	voiceless	&	0.045271662	66.44194229	66.81101014
1289	2	k	2	velar	voiceless	&	0.066598337	63.19471069	65.98094758
1290	2	p	4	bilabial	voiceless	&	0.083207425	70.16903998	82.23179403
1291	4	d	1	alveolar	voiced	u	0.081471211	65.48362307	66.40151614
1292	8	b	1	bilabial	voiced	u	0.034106961	78.6403341	79.22427773
1293	1	t	5	alveolar	voiceless	a	0.079314329	60.4441823	68.56693828
1294	3	k	1	velar	voiceless	i	0.033193088	64.22812057	51.50142271
1295	1	b	4	bilabial	voiced	i	0.089405385	74.91641369	65.11029462
1296	6	p	1	bilabial	voiceless	a	0.076422936	77.70608818	73.14069781
1297	10	p	2	bilabial	voiceless	&	0.072647455	55.82464337	49.70097165
1298	3	k	2	velar	voiceless	u	0.052568182	67.44605991	63.5053774
1299	6	g	1	velar	voiced	i	0.061781855	64.50130532	58.88233731
1300	9	g	5	velar	voiced	i	0.04018365	67.13859577	68.26368879
1301	12	k	2	velar	voiceless	i	0.040141957	48.69511747	46.68419157
1302	10	t	5	alveolar	voiceless	u	0.032257397	54.85109188	63.98038917
1303	2	k	1	velar	voiceless	&	0.077120529	61.55356189	66.07664175
1304	3	b	1	bilabial	voiced	i	0.062397973	73.01738601	77.55222989
1305	10	d	3	alveolar	voiced	&	0.034052008	65.34647214	69.42047379
1306	9	p	5	bilabial	voiceless	u	0.071469556	65.98919036	65.3837021
1307	4	k	2	velar	voiceless	a	0.030542055	57.66439519	55.15701914
1308	4	g	1	velar	voiced	&	0.042253098	69.63413273	77.19198229
1309	2	d	5	alveolar	voiced	u	0.093450905	71.28201072	75.51975607
1310	8	d	3	alveolar	voiced	i	0.043669362	74.20541692	75.08937342
1311	11	g	5	velar	voiced	i	0.058244563	76.16061311	76.32847405
1312	11	p	1	bilabial	voiceless	i	0.090367743	65.23695466	77.03439504
1313	5	t	1	alveolar	voiceless	u	0.063409529	57.68577237	56.2532155
1314	4	k	4	velar	voiceless	&	0.050456828	60.37378065	59.66542806
1315	2	b	4	bilabial	voiced	u	0.106777344	70.7206759	76.29477312
1316	10	b	6	bilabial	voiced	a	0.060832835	70.60090748	71.17358015
1317	12	d	5	alveolar	voiced	u	0.07750782	64.20077747	72.14712274
1318	8	d	1	alveolar	voiced	&	0.024023038	73.0648815	73.46099657
1319	3	b	5	bilabial	voiced	u	0.067554543	73.61582417	78.24845876
1320	2	p	6	bilabial	voiceless	u	0.103592878	68.50538306	71.91365468
1321	4	g	1	velar	voiced	a	0.05106392	78.35926972	79.87280919
1322	12	g	4	velar	voiced	&	0.03953236	66.56422215	65.17320307
1323	1	d	3	alveolar	voiced	i	0.045596163	68.20311917	74.16213216
1324	5	g	2	velar	voiced	u	0.063452068	71.06951051	73.71880623
1325	4	k	5	velar	voiceless	u	0.046522265	65.36627582	57.5068725
1326	11	k	3	velar	voiceless	u	0.062184841	65.96866985	68.31117206
1327	5	d	4	alveolar	voiced	i	0.037937212	61.47973131	67.72097018
1328	2	g	5	velar	voiced	&	0.048428212	68.15025018	64.46370883
1329	10	t	2	alveolar	voiceless	i	0.110228746	61.41463605	71.81715681
1330	8	b	2	bilabial	voiced	&	0.058631969	68.85945664	74.22314973
1331	8	b	5	bilabial	voiced	i	0.044115212	74.25920743	75.67477546
1332	12	g	2	velar	voiced	i	0.055725594	71.27745137	73.23207633
1333	1	g	4	velar	voiced	u	0.104611102	66.54743016	71.78821735
1334	9	k	3	velar	voiceless	a	0.046934416	60.86417254	60.09244871
1335	10	b	3	bilabial	voiced	&	0.026536838	68.26675081	69.48097224
1336	8	b	5	bilabial	voiced	i	0.058474957	73.69017886	76.10882367
1337	11	p	3	bilabial	voiceless	&	0.090251817	64.21513132	77.02805038
1338	4	b	4	bilabial	voiced	i	0.047799984	75.66334888	78.86673862
1339	3	b	4	bilabial	voiced	u	0.06484836	72.42528321	75.67030253
1340	2	k	5	velar	voiceless	&	0.07012918	64.22310705	64.39523388
1341	6	k	2	velar	voiceless	a	0.046211232	63.40180689	70.76007747
1342	12	b	5	bilabial	voiced	u	0.052446866	70.76038612	75.98131944
1343	5	p	1	bilabial	voiceless	i	0.077126414	63.33060806	73.32871379
1344	11	b	1	bilabial	voiced	a	0.049597424	67.15249464	64.6418413
1345	12	t	5	alveolar	voiceless	&	0.038071849	65.4488859	58.680755
1346	3	p	4	bilabial	voiceless	a	0.082259659	69.98380717	76.02542439
1347	4	b	2	bilabial	voiced	i	0.046660457	73.57272838	77.00925566
1348	5	d	5	alveolar	voiced	i	0.057197116	69.0978125	77.34775385
1349	2	b	3	bilabial	voiced	u	0.116978073	73.1636852	77.15718466
1350	11	b	2	bilabial	voiced	u	0.062822958	68.96500184	68.79452672
1351	9	k	4	velar	voiceless	i	0.059690752	65.27469211	70.29186809
1352	6	t	5	alveolar	voiceless	u	0.026560352	68.30217595	65.50593945
1353	4	g	4	velar	voiced	u	0.084987478	63.16299861	66.49197895
1354	5	b	2	bilabial	voiced	u	0.081745961	66.264226	72.63587169
1355	12	p	3	bilabial	voiceless	&	0.053682743	61.39218829	56.47435473
1356	3	g	4	velar	voiced	a	0.037542359	72.78359317	73.60863328
1357	2	b	2	bilabial	voiced	a	0.072110565	70.54358474	73.89804946
1358	5	p	1	bilabial	voiceless	a	0.065110569	60.47304684	63.47112322
1359	12	p	1	bilabial	voiceless	&	0.075581962	59.53641571	65.54292709
1360	12	t	2	alveolar	voiceless	u	0.059188092	58.01940828	61.11217574
1361	11	d	4	alveolar	voiced	&	0.017875928	68.25990957	65.34137369
1362	8	d	5	alveolar	voiced	a	0.035649092	73.09337183	75.07738187
1363	4	d	3	alveolar	voiced	u	0.096294213	67.95296367	68.73576851
1364	1	t	5	alveolar	voiceless	a	0.07954983	61.22255816	66.76011504
1365	9	p	3	bilabial	voiceless	&	0.059692177	66.79515044	65.20379818
1366	3	p	6	bilabial	voiceless	a	0.076243175	66.3372791	76.72857785
1367	6	d	1	alveolar	voiced	u	0.049594608	66.4247511	68.25892781
1368	1	b	4	bilabial	voiced	u	0.109886195	69.75971203	77.71519486
1369	6	d	4	alveolar	voiced	i	0.059659255	67.10752833	72.1751493
1370	5	d	2	alveolar	voiced	u	0.055402175	66.22298325	69.62978643
1371	6	b	1	bilabial	voiced	&	0.071280071	73.61089497	80.89052107
1372	1	g	3	velar	voiced	u	0.105728936	68.30699027	70.3898598
1373	6	b	4	bilabial	voiced	a	0.06621686	72.01778717	77.56934605
1374	8	p	4	bilabial	voiceless	i	0.052107991	64.7104067	61.18288623
1375	2	d	6	alveolar	voiced	a	0.063940802	71.98159655	77.41088415
1376	2	k	2	velar	voiceless	u	0.079068789	57.13145771	60.26312626
1377	10	p	6	bilabial	voiceless	i	0.057533483	66.47460971	70.48241273
1378	9	p	3	bilabial	voiceless	&	0.078276543	62.21675522	69.55669693
1379	12	b	1	bilabial	voiced	u	0.047629866	67.34146269	69.44102085
1380	3	p	2	bilabial	voiceless	i	0.065955798	68.70585127	74.90659248
1381	9	g	2	velar	voiced	u	0.046506588	71.38251938	75.93467165
1382	3	k	2	velar	voiceless	a	0.049440607	63.15096972	64.63450555
1383	4	g	3	velar	voiced	u	0.03918037	75.90645455	78.83449794
1384	12	b	4	bilabial	voiced	i	0.054636223	65.6308123	67.02023213
1385	2	p	3	bilabial	voiceless	i	0.09687493	65.12263254	73.75132581
1386	1	k	6	velar	voiceless	&	0.074977771	61.80080516	69.54731779
1387	2	d	3	alveolar	voiced	a	0.065332151	70.46036715	78.07736691
1388	9	t	5	alveolar	voiceless	u	0.049286871	65.65062597	69.9352235
1389	8	p	3	bilabial	voiceless	&	0.05611489	65.31016624	69.46359713
1390	5	k	6	velar	voiceless	u	0.039452735	65.09137523	56.04276036
1391	5	t	1	alveolar	voiceless	i	0.027325566	55.08822385	43.90663675
1392	8	p	2	bilabial	voiceless	a	0.060801227	66.12792819	74.59645257
1393	9	p	6	bilabial	voiceless	a	0.083088089	67.02005885	75.17200148
1394	4	p	1	bilabial	voiceless	u	0.044209503	64.17334699	58.97245259
1395	5	k	1	velar	voiceless	a	0.054389824	61.11079426	44.89242737
1396	9	k	6	velar	voiceless	u	0.030909064	64.35315874	61.06622487
1397	5	b	6	bilabial	voiced	i	0.062987638	68.35129247	71.80538504
1398	12	k	4	velar	voiceless	&	0.057888863	56.81855877	57.52208765
1399	2	b	2	bilabial	voiced	i	0.112102504	70.21648908	75.41313767
1400	4	p	4	bilabial	voiceless	&	0.046366437	66.94547105	67.81217585
1401	9	p	5	bilabial	voiceless	&	0.067228535	65.29108104	71.65082682
1402	5	g	1	velar	voiced	&	0.051597508	71.04993428	76.80779429
1403	8	b	6	bilabial	voiced	i	0.062727719	74.93182376	81.11789108
1404	4	t	5	alveolar	voiceless	u	0.073487086	64.31190617	60.26216388
1405	2	d	2	alveolar	voiced	&	0.062579878	71.79977303	78.82588633
1406	1	b	3	bilabial	voiced	i	0.101176265	71.9463642	59.19693903
1407	12	g	5	velar	voiced	a	0.049862063	63.54789968	68.03398888
1408	10	p	2	bilabial	voiceless	&	0.076334981	54.00247018	53.12157131
1409	3	d	6	alveolar	voiced	i	0.04116162	69.08256474	67.46139632
1410	12	g	3	velar	voiced	&	0.053203714	62.33547908	56.89684445
1411	6	k	4	velar	voiceless	i	0.079484111	50.56114417	61.3271529
1412	6	t	2	alveolar	voiceless	i	0.077473454	68.80206582	74.85751222
1413	6	p	5	bilabial	voiceless	i	0.076885763	68.62346817	68.80477872
1414	11	g	6	velar	voiced	i	0.072091681	73.14801328	77.45329277
1415	3	t	1	alveolar	voiceless	&	0.035549191	65.67558112	62.11751695
1416	1	k	1	velar	voiceless	&	0.083558116	57.78999705	63.97770547
1417	1	k	3	velar	voiceless	u	0.126601177	65.32233404	67.82384823
1418	4	t	3	alveolar	voiceless	a	0.054752372	62.35553025	65.50315725
1419	11	k	2	velar	voiceless	i	0.065474986	62.18752641	56.44709023
1420	10	k	3	velar	voiceless	&	0.056117224	55.44934026	54.21706378
1421	10	b	4	bilabial	voiced	u	0.053849339	66.02159536	69.52128193
1422	2	k	5	velar	voiceless	a	0.068260463	60.30275113	69.65907264
1423	2	g	3	velar	voiced	&	0.056436522	66.25635622	67.71414628
1424	9	t	6	alveolar	voiceless	i	0.052603782	62.0306025	65.86839476
1425	5	d	4	alveolar	voiced	u	0.035675369	76.68629294	78.3929786
1426	9	p	5	bilabial	voiceless	i	0.07267086	72.40249909	80.30889202
1427	10	k	1	velar	voiceless	a	0.055217687	53.57915338	56.47553281
1428	11	d	1	alveolar	voiced	i	0.03555717	71.57850026	73.01906417
1429	10	k	3	velar	voiceless	i	0.05550587	54.3774691	53.06056888
1430	1	g	4	velar	voiced	u	0.072499081	70.58349059	68.36967356
1431	1	b	3	bilabial	voiced	a	0.149308702	74.86029369	80.75305406
1432	1	g	5	velar	voiced	a	0.084102729	70.15747108	66.9921697
1433	9	t	1	alveolar	voiceless	&	0.041249497	65.8423694	65.65840121
1434	4	t	4	alveolar	voiceless	i	0.043771538	69.33628803	62.40870862
1435	3	b	2	bilabial	voiced	&	0.033996358	73.56827195	76.99836516
1436	3	b	6	bilabial	voiced	a	0.040241541	70.49707191	77.53067631
1437	9	d	5	alveolar	voiced	u	0.023751953	64.2433734	64.47224334
1438	5	t	6	alveolar	voiceless	a	0.04809539	58.27877626	52.48977433
1439	8	b	6	bilabial	voiced	i	0.052787452	71.16016167	75.44020129
1440	8	g	5	velar	voiced	u	0.061798184	67.17887744	60.20601839
1441	9	b	2	bilabial	voiced	u	0.04854895	71.33270894	76.35072685
1442	5	p	1	bilabial	voiceless	u	0.079163255	57.42169887	45.80201473
1443	11	t	6	alveolar	voiceless	&	0.052147574	65.20043016	61.56975878
1444	5	k	1	velar	voiceless	&	0.066582173	55.69716459	52.48229838
1445	3	t	1	alveolar	voiceless	u	0.023853968	73.54670485	61.31390669
1446	5	b	3	bilabial	voiced	i	0.06081964	64.80564689	74.66861206
1447	5	d	3	alveolar	voiced	a	0.028581834	73.74345051	75.5307003
1448	4	b	5	bilabial	voiced	a	0.026325188	77.54100048	78.77921968
1449	10	b	4	bilabial	voiced	a	0.041935084	69.35451837	70.40736427
1450	5	k	4	velar	voiceless	u	0.052554847	61.75385004	50.60190986
1451	6	d	4	alveolar	voiced	u	0.062657752	68.3248455	71.49410784
1452	1	p	4	bilabial	voiceless	a	0.075355557	72.7117552	81.78464738
1453	6	g	1	velar	voiced	i	0.059386905	64.62705235	65.58782346
1454	8	g	5	velar	voiced	i	0.06934794	71.94890414	67.33667597
1455	8	g	6	velar	voiced	u	0.068900223	70.42590963	66.6455839
1456	6	p	3	bilabial	voiceless	u	0.059153229	62.81240721	66.70732628
1457	12	d	2	alveolar	voiced	&	0.021966041	72.45052639	73.30042261
1458	8	p	6	bilabial	voiceless	a	0.061197469	73.28983417	71.46153143
1459	8	k	6	velar	voiceless	a	0.058239391	56.56937008	65.85657862
1460	3	d	2	alveolar	voiced	a	0.015006112	74.11945669	75.16950448
1461	5	t	6	alveolar	voiceless	u	0.046623457	59.28782865	56.8353689
1462	11	p	6	bilabial	voiceless	&	0.077261962	63.33539601	75.54954945
1463	5	g	4	velar	voiced	a	0.045299409	72.93138219	75.46071161
1464	9	p	3	bilabial	voiceless	u	0.057438058	70.61464556	64.50676102
1465	1	p	5	bilabial	voiceless	u	0.103772637	70.27633063	85.74789028
1466	5	d	5	alveolar	voiced	u	0.054098216	64.83099988	63.77254095
1467	4	k	2	velar	voiceless	u	0.069060941	59.22691957	59.93880051
1468	4	t	5	alveolar	voiceless	i	0.047784204	70.87379166	61.9989491
1469	9	d	5	alveolar	voiced	&	0.023806331	74.98952957	76.905294
1470	10	k	3	velar	voiceless	u	0.049680077	55.5748357	54.78897774
