subject	vot	targetVoicing	continuum	taskRelevance	n1Amplitude	n1Latency	countTargetResponse
3	25	voiceless	alveolar	FALSE	1.1131	66	1
3	25	voiceless	alveolar	TRUE	-1.9384	98	13
3	30	voiced	bilabial	FALSE	-1.9759	94	0
3	30	voiced	bilabial	TRUE	-2.8686	78	8
3	30	voiced	alveolar	FALSE	-2.9286	94	0
3	30	voiced	alveolar	TRUE	-1.3823	98	4
3	30	voiceless	bilabial	FALSE	-3.9066	42	0
3	30	voiceless	bilabial	TRUE	-3.9529	70	28
3	30	voiceless	alveolar	FALSE	0.7739	110	0
3	30	voiceless	alveolar	TRUE	-2.4341	102	30
3	35	voiced	bilabial	FALSE	-1.84	74	1
3	35	voiced	bilabial	TRUE	-3.7029	98	9
3	35	voiced	alveolar	FALSE	0.16355	78	0
3	35	voiced	alveolar	TRUE	-3.508	102	8
3	35	voiceless	bilabial	FALSE	-2.5142	94	0
3	35	voiceless	bilabial	TRUE	-0.74967	74	27
3	35	voiceless	alveolar	FALSE	-3.0239	90	0
3	35	voiceless	alveolar	TRUE	0.62182	110	20
3	40	voiced	bilabial	FALSE	-1.3432	82	0
3	40	voiced	bilabial	TRUE	-0.68366	74	6
3	40	voiced	alveolar	FALSE	-3.0185	106	0
3	40	voiced	alveolar	TRUE	-1.8139	102	7
3	40	voiceless	bilabial	FALSE	-4.2222	98	1
3	40	voiceless	bilabial	TRUE	-3.19	102	27
3	40	voiceless	alveolar	FALSE	-5.653	106	0
3	40	voiceless	alveolar	TRUE	0.52222	106	26
5	0	voiced	bilabial	FALSE	-1.729	110	0
5	0	voiced	bilabial	TRUE	-1.6336	106	37
5	0	voiced	alveolar	FALSE	-0.98795	94	0
5	0	voiced	alveolar	TRUE	0.56929	102	35
5	0	voiceless	bilabial	FALSE	-4.4576	90	0
5	0	voiceless	bilabial	TRUE	-6.1594	86	0
5	0	voiceless	alveolar	FALSE	-2.8715	94	0
5	0	voiceless	alveolar	TRUE	-2.8494	94	0
5	5	voiced	bilabial	FALSE	-1.0373	102	0
5	5	voiced	bilabial	TRUE	-3.03	90	36
5	5	voiced	alveolar	FALSE	-4.9332	106	0
5	5	voiced	alveolar	TRUE	-2.3072	86	33
5	5	voiceless	bilabial	FALSE	-6.7067	86	0
5	5	voiceless	bilabial	TRUE	-3.0765	94	0
5	5	voiceless	alveolar	FALSE	-3.3488	102	0
5	5	voiceless	alveolar	TRUE	-1.4292	118	0
5	10	voiced	bilabial	FALSE	0.024618	118	0
5	10	voiced	bilabial	TRUE	-2.3847	98	22
5	10	voiced	alveolar	FALSE	-0.62317	114	0
5	10	voiced	alveolar	TRUE	-0.25415	106	39
5	10	voiceless	bilabial	FALSE	-4.5541	86	0
5	10	voiceless	bilabial	TRUE	-2.5131	98	22
5	10	voiceless	alveolar	FALSE	-3.0067	90	0
5	10	voiceless	alveolar	TRUE	-4.2831	94	1
5	15	voiced	bilabial	FALSE	-1.9226	110	0
5	15	voiced	bilabial	TRUE	-1.089	90	17
5	15	voiced	alveolar	FALSE	-1.9153	106	0
5	15	voiced	alveolar	TRUE	-1.3201	118	37
5	15	voiceless	bilabial	FALSE	-4.3693	90	0
5	15	voiceless	bilabial	TRUE	-0.96596	98	19
5	15	voiceless	alveolar	FALSE	-4.6583	94	0
5	15	voiceless	alveolar	TRUE	-1.3609	98	14
5	20	voiced	bilabial	FALSE	-1.6719	98	0
5	20	voiced	bilabial	TRUE	-3.6747	90	1
5	20	voiced	alveolar	FALSE	0.35414	106	0
5	20	voiced	alveolar	TRUE	-0.41499	90	15
5	20	voiceless	bilabial	FALSE	-3.137	106	0
5	20	voiceless	bilabial	TRUE	-6.4791	90	28
5	20	voiceless	alveolar	FALSE	-2.4158	102	0
5	20	voiceless	alveolar	TRUE	-0.53106	94	37
5	25	voiced	bilabial	FALSE	2.9769	110	0
5	25	voiced	bilabial	TRUE	-0.71438	106	2
5	25	voiced	alveolar	FALSE	-4.2634	98	0
5	25	voiced	alveolar	TRUE	1.5855	106	4
5	25	voiceless	bilabial	FALSE	-2.2675	98	0
5	25	voiceless	bilabial	TRUE	-3.0835	90	33
5	25	voiceless	alveolar	FALSE	1.0131	118	0
5	25	voiceless	alveolar	TRUE	-3.2289	94	31
5	30	voiced	bilabial	FALSE	0.081035	118	0
5	30	voiced	bilabial	TRUE	0.37235	98	0
5	30	voiced	alveolar	FALSE	-3.4313	98	0
5	30	voiced	alveolar	TRUE	-0.17586	98	0
5	30	voiceless	bilabial	FALSE	-5.2534	90	0
5	30	voiceless	bilabial	TRUE	-3.76	86	34
5	30	voiceless	alveolar	FALSE	-3.0867	102	0
5	30	voiceless	alveolar	TRUE	-3.777	98	42
5	35	voiced	bilabial	FALSE	-2.2665	98	0
5	35	voiced	bilabial	TRUE	-2.6433	94	1
5	35	voiced	alveolar	FALSE	0.84557	122	0
5	35	voiced	alveolar	TRUE	0.20145	114	1
5	35	voiceless	bilabial	FALSE	-3.7676	82	0
5	35	voiceless	bilabial	TRUE	-3.1415	102	34
5	35	voiceless	alveolar	FALSE	0.44801	102	0
5	35	voiceless	alveolar	TRUE	0.32991	118	33
5	40	voiced	bilabial	FALSE	0.83207	102	0
5	40	voiced	bilabial	TRUE	-1.2319	102	0
5	40	voiced	alveolar	FALSE	1.756	114	0
5	40	voiced	alveolar	TRUE	-1.6286	114	0
5	40	voiceless	bilabial	FALSE	-1.4469	98	0
5	40	voiceless	bilabial	TRUE	-2.9174	94	23
5	40	voiceless	alveolar	FALSE	-3.9842	90	0
5	40	voiceless	alveolar	TRUE	-2.6928	94	38
6	0	voiced	bilabial	FALSE	-9.1307	86	0
6	0	voiced	bilabial	TRUE	-7.4208	82	32
6	0	voiced	alveolar	FALSE	-10.046	78	0
6	0	voiced	alveolar	TRUE	-9.4045	54	26
6	0	voiceless	bilabial	FALSE	-9.5611	86	0
6	0	voiceless	bilabial	TRUE	-6.9343	94	0
6	0	voiceless	alveolar	FALSE	-9.5595	90	0
6	0	voiceless	alveolar	TRUE	-4.7065	86	0
6	5	voiced	bilabial	FALSE	-7.2014	82	0
6	5	voiced	bilabial	TRUE	-4.7694	74	30
6	5	voiced	alveolar	FALSE	-9.5056	70	0
6	5	voiced	alveolar	TRUE	-9.8156	70	26
6	5	voiceless	bilabial	FALSE	-10.386	82	0
6	5	voiceless	bilabial	TRUE	-9.511	82	0
6	5	voiceless	alveolar	FALSE	-8.0606	78	0
6	5	voiceless	alveolar	TRUE	-10.128	74	0
6	10	voiced	bilabial	FALSE	-7.7996	90	1
6	10	voiced	bilabial	TRUE	-4.8299	98	36
6	10	voiced	alveolar	FALSE	-8.1094	86	0
6	10	voiced	alveolar	TRUE	-7.9188	78	33
6	10	voiceless	bilabial	FALSE	-8.4214	78	0
6	10	voiceless	bilabial	TRUE	-9.0314	86	1
6	10	voiceless	alveolar	FALSE	-8.0823	78	0
6	10	voiceless	alveolar	TRUE	-4.5103	86	1
6	15	voiced	bilabial	FALSE	-9.9267	94	0
6	15	voiced	bilabial	TRUE	-5.4321	90	34
6	15	voiced	alveolar	FALSE	-6.4677	74	0
6	15	voiced	alveolar	TRUE	-7.893	82	33
6	15	voiceless	bilabial	FALSE	-9.4326	82	0
6	15	voiceless	bilabial	TRUE	-7.1133	86	5
6	15	voiceless	alveolar	FALSE	-8.2851	82	0
6	15	voiceless	alveolar	TRUE	-6.5033	70	0
6	20	voiced	bilabial	FALSE	-7.1277	86	0
6	20	voiced	bilabial	TRUE	-4.5951	90	22
6	20	voiced	alveolar	FALSE	-4.8962	98	0
6	20	voiced	alveolar	TRUE	-6.4276	86	29
6	20	voiceless	bilabial	FALSE	-7.4827	90	0
6	20	voiceless	bilabial	TRUE	-3.3321	94	27
6	20	voiceless	alveolar	FALSE	-6.1772	98	0
6	20	voiceless	alveolar	TRUE	-4.14	98	10
6	25	voiced	bilabial	FALSE	-5.9768	86	0
6	25	voiced	bilabial	TRUE	-8.2451	86	12
6	25	voiced	alveolar	FALSE	-11.047	74	0
6	25	voiced	alveolar	TRUE	-2.536	102	17
6	25	voiceless	bilabial	FALSE	-7.1152	86	0
6	25	voiceless	bilabial	TRUE	-10.584	86	31
6	25	voiceless	alveolar	FALSE	-9.282	70	0
6	25	voiceless	alveolar	TRUE	-6.333	86	18
6	30	voiced	bilabial	FALSE	-5.8532	82	0
6	30	voiced	bilabial	TRUE	-7.4365	94	2
6	30	voiced	alveolar	FALSE	-3.1605	110	0
6	30	voiced	alveolar	TRUE	-4.0853	94	1
6	30	voiceless	bilabial	FALSE	-4.7052	90	0
6	30	voiceless	bilabial	TRUE	-6.9465	86	37
6	30	voiceless	alveolar	FALSE	-5.8603	106	0
6	30	voiceless	alveolar	TRUE	-6.2022	102	22
6	35	voiced	bilabial	FALSE	-3.5662	94	0
6	35	voiced	bilabial	TRUE	-6.3224	94	4
6	35	voiced	alveolar	FALSE	-5.5389	94	0
6	35	voiced	alveolar	TRUE	-5.8734	94	1
6	35	voiceless	bilabial	FALSE	-6.8112	86	0
6	35	voiceless	bilabial	TRUE	-7.0584	90	38
6	35	voiceless	alveolar	FALSE	-7.1222	94	0
6	35	voiceless	alveolar	TRUE	-5.8627	94	33
6	40	voiced	bilabial	FALSE	-5.1906	94	0
6	40	voiced	bilabial	TRUE	-9.7021	86	1
6	40	voiced	alveolar	FALSE	-4.0811	94	0
6	40	voiced	alveolar	TRUE	-3.8895	94	0
6	40	voiceless	bilabial	FALSE	-9.8604	82	0
6	40	voiceless	bilabial	TRUE	-6.8509	90	24
6	40	voiceless	alveolar	FALSE	-11.994	78	0
6	40	voiceless	alveolar	TRUE	-7.4203	102	33
7	0	voiced	bilabial	FALSE	-4.585	98	0
7	0	voiced	bilabial	TRUE	-4.1127	102	37
7	0	voiced	alveolar	FALSE	-5.6894	86	0
7	0	voiced	alveolar	TRUE	-3.1436	90	24
7	0	voiceless	bilabial	FALSE	-4.3	98	0
7	0	voiceless	bilabial	TRUE	-7.6419	82	1
7	0	voiceless	alveolar	FALSE	-1.5984	86	0
7	0	voiceless	alveolar	TRUE	-4.3613	90	0
7	5	voiced	bilabial	FALSE	-3.2108	114	0
7	5	voiced	bilabial	TRUE	-4.0868	86	36
7	5	voiced	alveolar	FALSE	-2.0998	94	0
7	5	voiced	alveolar	TRUE	-0.92806	122	27
7	5	voiceless	bilabial	FALSE	-4.8864	90	0
7	5	voiceless	bilabial	TRUE	-2.8946	106	2
7	5	voiceless	alveolar	FALSE	-1.2813	110	0
7	5	voiceless	alveolar	TRUE	-3.5306	94	0
7	10	voiced	bilabial	FALSE	-2.2378	94	0
7	10	voiced	bilabial	TRUE	-5.017	82	28
7	10	voiced	alveolar	FALSE	-3.1777	90	0
7	10	voiced	alveolar	TRUE	-4.4785	82	27
7	10	voiceless	bilabial	FALSE	-4.2289	102	0
7	10	voiceless	bilabial	TRUE	-2.1596	102	6
7	10	voiceless	alveolar	FALSE	-1.5872	98	0
7	10	voiceless	alveolar	TRUE	-2.1258	118	4
7	15	voiced	bilabial	FALSE	-2.1634	98	0
7	15	voiced	bilabial	TRUE	-5.0001	82	36
7	15	voiced	alveolar	FALSE	-3.4748	86	0
7	15	voiced	alveolar	TRUE	-0.48429	98	28
7	15	voiceless	bilabial	FALSE	-3.3405	102	0
7	15	voiceless	bilabial	TRUE	-1.0443	94	12
7	15	voiceless	alveolar	FALSE	-1.4927	110	0
7	15	voiceless	alveolar	TRUE	-4.6762	94	15
7	20	voiced	bilabial	FALSE	-3.0143	118	0
7	20	voiced	bilabial	TRUE	-4.2918	86	21
7	20	voiced	alveolar	FALSE	0.48404	122	0
7	20	voiced	alveolar	TRUE	-4.0118	90	25
7	20	voiceless	bilabial	FALSE	-5.0806	90	0
7	20	voiceless	bilabial	TRUE	-0.72608	106	19
7	20	voiceless	alveolar	FALSE	-1.5213	90	0
7	20	voiceless	alveolar	TRUE	-4.512	98	24
7	25	voiced	bilabial	FALSE	-2.8553	94	0
7	25	voiced	bilabial	TRUE	-2.0982	102	10
7	25	voiced	alveolar	FALSE	-2.5472	94	0
7	25	voiced	alveolar	TRUE	-2.6769	102	7
7	25	voiceless	bilabial	FALSE	-4.9271	98	0
7	25	voiceless	bilabial	TRUE	0.20782	102	28
7	25	voiceless	alveolar	FALSE	-2.5747	94	0
7	25	voiceless	alveolar	TRUE	-3.3459	114	40
7	30	voiced	bilabial	FALSE	-3.2116	102	0
7	30	voiced	bilabial	TRUE	-3.3099	86	5
7	30	voiced	alveolar	FALSE	-1.006	114	0
7	30	voiced	alveolar	TRUE	-3.9184	94	1
7	30	voiceless	bilabial	FALSE	-4.0044	102	1
7	30	voiceless	bilabial	TRUE	-2.3998	106	26
7	30	voiceless	alveolar	FALSE	-1.9518	102	0
7	30	voiceless	alveolar	TRUE	-1.3287	106	24
7	35	voiced	bilabial	FALSE	-1.9242	94	0
7	35	voiced	bilabial	TRUE	-0.28243	110	4
7	35	voiced	alveolar	FALSE	-1.8875	106	0
7	35	voiced	alveolar	TRUE	-0.045485	102	1
7	35	voiceless	bilabial	FALSE	-1.7314	102	0
7	35	voiceless	bilabial	TRUE	-3.6819	102	28
7	35	voiceless	alveolar	FALSE	-0.58073	106	0
7	35	voiceless	alveolar	TRUE	-1.4939	98	32
7	40	voiced	bilabial	FALSE	-0.31158	106	0
7	40	voiced	bilabial	TRUE	-1.373	102	0
7	40	voiced	alveolar	FALSE	-2.5696	90	0
7	40	voiced	alveolar	TRUE	-5.38	90	0
7	40	voiceless	bilabial	FALSE	-3.3328	110	0
7	40	voiceless	bilabial	TRUE	-1.181	106	26
7	40	voiceless	alveolar	FALSE	-0.97366	102	0
7	40	voiceless	alveolar	TRUE	-2.1087	94	28
